"RefSoil ID"	"Phylum"	"Contains.plasmid"	"Elements"	"Gene"	"chromosome"	"plasmid"	"Total"	"Rel"
"RefSoil_831"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_832"	"Firmicutes"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_832"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_832"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_833"	"Firmicutes"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_833"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_833"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_834"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_835"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_836"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_837"	"Firmicutes"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_837"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_837"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_838"	"Firmicutes"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_838"	"Firmicutes"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_838"	"Firmicutes"	TRUE	2	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_839"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_839"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_84"	"Euryarchaeota"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_840"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_840"	"Actinobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_841"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_841"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_842"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_842"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_843"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_843"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_844"	"Actinobacteria"	TRUE	10	"acr3"	1	0	1	0.00108459869848156
"RefSoil_844"	"Actinobacteria"	TRUE	10	"arsB"	1	0	1	0.00108459869848156
"RefSoil_844"	"Actinobacteria"	TRUE	10	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_845"	"Proteobacteria"	TRUE	7	"arsB"	1	0	1	0.00108459869848156
"RefSoil_845"	"Proteobacteria"	TRUE	7	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_846"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_846"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_846"	"Firmicutes"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_847"	"Proteobacteria"	FALSE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_847"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_848"	"Firmicutes"	TRUE	14	"acr3"	1	0	1	0.00108459869848156
"RefSoil_848"	"Firmicutes"	TRUE	14	"arsB"	1	0	1	0.00108459869848156
"RefSoil_848"	"Firmicutes"	TRUE	14	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_849"	"Proteobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_85"	"Chloroflexi"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_85"	"Chloroflexi"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_85"	"Chloroflexi"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_850"	"Bacteroidetes"	TRUE	4	"acr3"	1	1	2	0.00216919739696312
"RefSoil_851"	"Proteobacteria"	TRUE	2	"acr3"	0	1	1	0.00108459869848156
"RefSoil_851"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_851"	"Proteobacteria"	TRUE	2	"arsC_glut"	2	1	3	0.00325379609544469
"RefSoil_852"	"Proteobacteria"	TRUE	2	"None"	1	1	2	0.00216919739696312
"RefSoil_853"	"Firmicutes"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_853"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_853"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_854"	"Bacteroidetes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_854"	"Bacteroidetes"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_855"	"Actinobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_856"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_856"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_857"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_858"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_859"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_859"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_86"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_86"	"Proteobacteria"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_860"	"Proteobacteria"	TRUE	6	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_861"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_861"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_862"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_863"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_863"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_863"	"Proteobacteria"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_864"	"Proteobacteria"	TRUE	6	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_865"	"Proteobacteria"	TRUE	4	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_866"	"Armatimonadetes"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_867"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_868"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_869"	"Proteobacteria"	FALSE	1	"arrA"	1	0	1	0.00108459869848156
"RefSoil_869"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_87"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_87"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_870"	"Firmicutes"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_871"	"Proteobacteria"	TRUE	4	"acr3"	1	0	1	0.00108459869848156
"RefSoil_871"	"Proteobacteria"	TRUE	4	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_872"	"Proteobacteria"	TRUE	2	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_873"	"Proteobacteria"	TRUE	4	"acr3"	1	0	1	0.00108459869848156
"RefSoil_873"	"Proteobacteria"	TRUE	4	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_874"	"Nitrospirae"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_874"	"Nitrospirae"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_875"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_876"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_876"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_877"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_877"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_878"	"Firmicutes"	TRUE	2	"acr3"	0	1	1	0.00108459869848156
"RefSoil_879"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_88"	"Proteobacteria"	FALSE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_88"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_880"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_881"	"Firmicutes"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_881"	"Firmicutes"	TRUE	2	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_882"	"Proteobacteria"	FALSE	1	"acr3"	2	0	2	0.00216919739696312
"RefSoil_882"	"Proteobacteria"	FALSE	1	"aioA"	1	0	1	0.00108459869848156
"RefSoil_882"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_883"	"Actinobacteria"	TRUE	4	"arsB"	1	0	1	0.00108459869848156
"RefSoil_883"	"Actinobacteria"	TRUE	4	"arsC_thio"	0	2	2	0.00216919739696312
"RefSoil_883"	"Actinobacteria"	TRUE	4	"arsM"	0	1	1	0.00108459869848156
"RefSoil_884"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_884"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_885"	"Proteobacteria"	TRUE	2	"arsB"	2	0	2	0.00216919739696312
"RefSoil_885"	"Proteobacteria"	TRUE	2	"arsC_glut"	3	0	3	0.00325379609544469
"RefSoil_885"	"Proteobacteria"	TRUE	2	"arsD"	1	0	1	0.00108459869848156
"RefSoil_886"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_886"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_887"	"Actinobacteria"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_887"	"Actinobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_888"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_888"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_888"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_889"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_89"	"Proteobacteria"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_89"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_890"	"Firmicutes"	TRUE	10	"acr3"	1	0	1	0.00108459869848156
"RefSoil_890"	"Firmicutes"	TRUE	10	"arsB"	1	0	1	0.00108459869848156
"RefSoil_890"	"Firmicutes"	TRUE	10	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_891"	"Firmicutes"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_891"	"Firmicutes"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_891"	"Firmicutes"	TRUE	2	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_892"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_892"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_893"	"Bacteroidetes"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_893"	"Bacteroidetes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_894"	"Proteobacteria"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_894"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_895"	"Proteobacteria"	FALSE	1	"None"	1	0	1	0.00108459869848156
"RefSoil_896"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_897"	"Firmicutes"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_897"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_898"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_899"	"Firmicutes"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_899"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_899"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_9"	"Proteobacteria"	TRUE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_90"	"Proteobacteria"	TRUE	7	"acr3"	1	0	1	0.00108459869848156
"RefSoil_90"	"Proteobacteria"	TRUE	7	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_900"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_901"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_902"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_903"	"Proteobacteria"	FALSE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_904"	"Proteobacteria"	FALSE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_904"	"Proteobacteria"	FALSE	3	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_905"	"Proteobacteria"	FALSE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_906"	"Proteobacteria"	TRUE	6	"acr3"	0	1	1	0.00108459869848156
"RefSoil_906"	"Proteobacteria"	TRUE	6	"arsC_glut"	1	1	2	0.00216919739696312
"RefSoil_907"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_907"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_907"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_908"	"Actinobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_908"	"Actinobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_909"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_909"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_91"	"Proteobacteria"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_910"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_910"	"Firmicutes"	FALSE	1	"arsB"	2	0	2	0.00216919739696312
"RefSoil_910"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_911"	"Proteobacteria"	FALSE	3	"acr3"	5	0	5	0.00542299349240781
"RefSoil_911"	"Proteobacteria"	FALSE	3	"aioA"	2	0	2	0.00216919739696312
"RefSoil_911"	"Proteobacteria"	FALSE	3	"arsC_glut"	5	0	5	0.00542299349240781
"RefSoil_911"	"Proteobacteria"	FALSE	3	"arsD"	1	0	1	0.00108459869848156
"RefSoil_912"	"Firmicutes"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_912"	"Firmicutes"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_912"	"Firmicutes"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_913"	"Proteobacteria"	FALSE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_913"	"Proteobacteria"	FALSE	3	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_914"	"Proteobacteria"	TRUE	5	"arsB"	1	1	2	0.00216919739696312
"RefSoil_914"	"Proteobacteria"	TRUE	5	"arsC_glut"	2	1	3	0.00325379609544469
"RefSoil_914"	"Proteobacteria"	TRUE	5	"arsD"	0	1	1	0.00108459869848156
"RefSoil_915"	"Firmicutes"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_915"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_915"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_916"	"Firmicutes"	FALSE	1	"arsD"	1	0	1	0.00108459869848156
"RefSoil_916"	"Firmicutes"	FALSE	1	"arsM"	1	0	1	0.00108459869848156
"RefSoil_917"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_918"	"Proteobacteria"	FALSE	1	"arsB"	3	0	3	0.00325379609544469
"RefSoil_918"	"Proteobacteria"	FALSE	1	"arsC_glut"	3	0	3	0.00325379609544469
"RefSoil_919"	"Proteobacteria"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_919"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_919"	"Proteobacteria"	TRUE	2	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_919"	"Proteobacteria"	TRUE	2	"arsD"	1	0	1	0.00108459869848156
"RefSoil_92"	"Proteobacteria"	TRUE	5	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_920"	"Actinobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_921"	"Firmicutes"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_922"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_922"	"Proteobacteria"	FALSE	1	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_923"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_923"	"Proteobacteria"	TRUE	2	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_924"	"Firmicutes"	FALSE	2	"None"	2	0	2	0.00216919739696312
"RefSoil_925"	"Proteobacteria"	FALSE	1	"arsB"	1	0	1	0.00108459869848156
"RefSoil_925"	"Proteobacteria"	FALSE	1	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_926"	"Proteobacteria"	TRUE	4	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_927"	"Proteobacteria"	TRUE	2	"arsC_glut"	1	0	1	0.00108459869848156
"RefSoil_928"	"Proteobacteria"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_928"	"Proteobacteria"	TRUE	3	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_93"	"Proteobacteria"	FALSE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_93"	"Proteobacteria"	FALSE	3	"arsC_glut"	2	0	2	0.00216919739696312
"RefSoil_94"	"Chlorobi"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_94"	"Chlorobi"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_95"	"Chlorobi"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_96"	"Proteobacteria"	TRUE	2	"acr3"	1	0	1	0.00108459869848156
"RefSoil_96"	"Proteobacteria"	TRUE	2	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_96"	"Proteobacteria"	TRUE	2	"arsM"	1	0	1	0.00108459869848156
"RefSoil_97"	"Proteobacteria"	FALSE	1	"acr3"	1	0	1	0.00108459869848156
"RefSoil_97"	"Proteobacteria"	FALSE	1	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_98"	"Firmicutes"	TRUE	3	"acr3"	1	0	1	0.00108459869848156
"RefSoil_98"	"Firmicutes"	TRUE	3	"arsB"	1	0	1	0.00108459869848156
"RefSoil_98"	"Firmicutes"	TRUE	3	"arsC_thio"	1	0	1	0.00108459869848156
"RefSoil_99"	"Proteobacteria"	TRUE	2	"arsB"	1	0	1	0.00108459869848156
"RefSoil_99"	"Proteobacteria"	TRUE	2	"arsC_glut"	2	0	2	0.00216919739696312
