Gene	Sample	t.name	t.length	q.name	q.length	e.value	score1	bias1	#	of	c.evalue	i.evalue	score2	bias2	from.hmm	to.hmm	from.ali	to.ali	from.env	to.env	acc	NCBI.ID	length	perc.ali
arsC_thio	bacteria.protein.fa	BPOF4_RS18190	146	arsC_thio	133	4.4e-13	56.9	0	1	1	1.4e-16	6.9e-13	56.3	0	4	129	2	142	1	146	0.75	NC_013791	140	1.05263157894737
arsC_thio	bacteria.protein.fa	BPOF4_RS14190	139	arsC_thio	133	2.1e-71	245.7	0.1	1	1	4.8e-75	2.3e-71	245.6	0.1	1	132	1	138	1	139	0.99	NC_013791	137	1.03007518796992
arsC_thio	bacteria.protein.fa	BPHYT_RS28600	164	arsC_thio	133	6.5e-16	66.1	0	1	1	1.7e-19	8e-16	65.8	0	6	125	5	138	1	143	0.82	NC_010676	133	1
arsC_thio	bacteria.protein.fa	BPHYT_RS00970	173	arsC_thio	133	1.6e-16	68	0	1	1	4.2e-20	2e-16	67.8	0	5	129	7	142	1	145	0.85	NC_010681	135	1.01503759398496
arsC_thio	bacteria.protein.fa	BPET_RS23080	165	arsC_thio	133	7.1e-12	53	0	1	1	1.9e-15	9.3e-12	52.7	0	7	111	10	125	2	144	0.85	NC_010170	115	0.864661654135338
arsC_thio	bacteria.protein.fa	BPET_RS05210	165	arsC_thio	133	2.5e-11	51.3	0	1	1	7e-15	3.4e-11	50.9	0	7	115	10	123	3	144	0.84	NC_010170	113	0.849624060150376
arsC_thio	bacteria.protein.fa	BPC006_RS25780	164	arsC_thio	133	8e-14	59.4	0	1	1	2e-17	9.7e-14	59.1	0	6	124	5	137	1	143	0.82	NC_018529	132	0.992481203007519
arsC_thio	bacteria.protein.fa	BN69_RS17500	175	arsC_thio	133	2.3e-15	64.3	0	1	1	7.1e-19	3.4e-15	63.8	0	6	118	8	125	2	143	0.81	NC_018485	117	0.879699248120301
arsC_thio	bacteria.protein.fa	BN69_RS17280	149	arsC_thio	133	8.3e-13	56.1	0	1	1	2e-16	9.7e-13	55.8	0	5	128	9	140	5	144	0.9	NC_018485	131	0.984962406015038
arsC_thio	bacteria.protein.fa	BN159_RS23255	137	arsC_thio	133	1.6e-24	94	0	1	1	3.8e-28	1.9e-24	93.8	0	3	127	4	126	1	131	0.91	NC_020504	122	0.917293233082707
arsC_thio	bacteria.protein.fa	BN159_RS23235	220	arsC_thio	133	3.5e-22	86.4	0	1	1	1e-25	5e-22	85.9	0	3	126	87	208	85	213	0.92	NC_020504	121	0.909774436090226
arsC_thio	bacteria.protein.fa	BMUL_RS28760	164	arsC_thio	133	3.9e-14	60.4	0	1	1	9.5e-18	4.6e-14	60.1	0	6	124	5	137	1	143	0.79	NC_010087	132	0.992481203007519
arsC_thio	bacteria.protein.fa	BMUL_RS28580	164	arsC_thio	133	4.2e-12	53.8	0	1	1	1.2e-15	5.6e-12	53.4	0	5	126	7	135	1	140	0.81	NC_010087	128	0.962406015037594
arsC_thio	bacteria.protein.fa	BMUL_RS28575	164	arsC_thio	133	2.6e-15	64.2	0	1	1	6.3e-19	3.1e-15	63.9	0	6	124	5	137	1	143	0.79	NC_010087	132	0.992481203007519
arsC_thio	bacteria.protein.fa	BMUL_RS27110	173	arsC_thio	133	2.5e-18	73.9	0	1	1	7.6e-22	3.6e-18	73.4	0	6	128	8	141	4	144	0.87	NC_010087	133	1
arsC_thio	bacteria.protein.fa	BMUL_RS11725	162	arsC_thio	133	5.7e-11	50.1	0	1	1	1.4e-14	6.8e-11	49.9	0	7	116	7	121	1	140	0.85	NC_010084	114	0.857142857142857
arsC_thio	bacteria.protein.fa	BMS_RS11830	126	arsC_thio	133	4.1e-27	102.4	0	1	1	1e-30	4.9e-27	102.1	0	19	129	1	119	1	123	0.94	NC_016620	118	0.887218045112782
arsC_thio	bacteria.protein.fa	BMQ_RS08465	140	arsC_thio	133	3.1e-73	251.6	0.1	1	1	7.2e-77	3.5e-73	251.5	0.1	1	132	1	139	1	140	0.98	NC_014019	138	1.03759398496241
arsC_thio	bacteria.protein.fa	BMMGA3_RS07575	140	arsC_thio	133	1.7e-57	200.7	0.1	1	1	3.9e-61	1.9e-57	200.5	0.1	1	132	1	139	1	140	0.96	NZ_CP007739	138	1.03759398496241
arsC_thio	bacteria.protein.fa	BMD_RS08400	140	arsC_thio	133	5.7e-73	250.8	0.1	1	1	1.3e-76	6.3e-73	250.6	0.1	1	132	1	139	1	140	0.98	NC_014103	138	1.03759398496241
arsC_thio	bacteria.protein.fa	BMB171_RS26565	146	arsC_thio	133	1.6e-13	58.3	0	1	1	4.5e-17	2.2e-13	57.9	0	4	128	2	139	1	144	0.78	NC_014171	137	1.03007518796992
arsC_thio	bacteria.protein.fa	BMB171_RS15675	134	arsC_thio	133	2.9e-74	255	0.2	1	1	7.2e-78	3.5e-74	254.7	0.2	2	132	3	133	2	134	0.99	NC_014171	130	0.977443609022556
arsC_thio	bacteria.protein.fa	bll3086	175	arsC_thio	133	1.5e-13	58.5	0	1	1	4.1e-17	2e-13	58.1	0	6	117	8	124	3	144	0.82	NC_004463	116	0.87218045112782
arsC_thio	bacteria.protein.fa	BLI_RS19355	151	arsC_thio	133	4.3e-11	50.5	0	1	1	4.7e-14	2.2e-10	48.2	0	6	130	3	143	1	146	0.74	NC_006322	140	1.05263157894737
arsC_thio	bacteria.protein.fa	BLI_RS10495	139	arsC_thio	133	2e-76	262	0.1	1	1	4.5e-80	2.2e-76	261.8	0.1	1	132	1	138	1	139	0.99	NC_006322	137	1.03007518796992
arsC_thio	bacteria.protein.fa	BLEG1_RS18055	143	arsC_thio	133	1.6e-12	55.2	0.1	1	1	4.5e-16	2.2e-12	54.7	0.1	1	129	1	140	1	143	0.81	NZ_CP003923	139	1.04511278195489
arsC_thio	bacteria.protein.fa	BLEG1_RS01040	138	arsC_thio	133	2.1e-71	245.7	0.2	1	1	4.8e-75	2.3e-71	245.6	0.2	3	132	2	137	1	138	0.99	NZ_CP003923	135	1.01503759398496
arsC_thio	bacteria.protein.fa	BLASA_RS16625	135	arsC_thio	133	4.1e-26	99.1	0	1	1	1e-29	5e-26	98.8	0	6	127	5	124	2	129	0.92	NC_016943	119	0.894736842105263
arsC_thio	bacteria.protein.fa	BLASA_RS08325	140	arsC_thio	133	1.8e-25	97	0	1	1	4.3e-29	2.1e-25	96.9	0	3	127	4	126	1	131	0.92	NC_016943	122	0.917293233082707
arsC_thio	bacteria.protein.fa	BLASA_RS08320	218	arsC_thio	133	2.7e-14	60.9	0	1	1	8.2e-18	4e-14	60.3	0	6	127	87	206	85	211	0.92	NC_016943	119	0.894736842105263
arsC_thio	bacteria.protein.fa	BIND_RS10825	179	arsC_thio	133	6.5e-15	62.9	0	1	1	1.8e-18	8.6e-15	62.5	0	6	119	8	126	3	144	0.83	NC_010581	118	0.887218045112782
arsC_thio	bacteria.protein.fa	BIND_RS03430	150	arsC_thio	133	1.2e-11	52.3	0	1	1	2.9e-15	1.4e-11	52.1	0	5	128	10	141	6	145	0.9	NC_010581	131	0.984962406015038
arsC_thio	bacteria.protein.fa	BH_RS15100	139	arsC_thio	133	6.2e-74	253.9	0.2	1	1	1.4e-77	6.9e-74	253.7	0.2	1	132	1	138	1	139	0.99	NC_002570	137	1.03007518796992
arsC_thio	bacteria.protein.fa	BDW_RS10080	143	arsC_thio	133	1.2e-24	94.4	0	1	1	2.8e-28	1.4e-24	94.2	0	6	131	3	137	1	139	0.89	NZ_CP002190	134	1.00751879699248
arsC_thio	bacteria.protein.fa	BCQ_RS15160	134	arsC_thio	133	5.2e-74	254.1	0.2	1	1	1.3e-77	6.3e-74	253.9	0.2	2	132	3	133	2	134	0.99	NC_011969	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BCOA_RS27425	133	arsC_thio	133	4.8e-24	92.4	0.1	1	1	1.1e-27	5.3e-24	92.3	0.1	3	131	4	130	1	132	0.88	NC_016023	126	0.947368421052632
arsC_thio	bacteria.protein.fa	BCO26_RS03180	133	arsC_thio	133	4.8e-24	92.4	0.1	1	1	1.1e-27	5.3e-24	92.3	0.1	3	131	4	130	1	132	0.88	NC_015634	126	0.947368421052632
arsC_thio	bacteria.protein.fa	BCN_RS15315	134	arsC_thio	133	3e-74	254.9	0.2	1	1	7.4e-78	3.6e-74	254.7	0.2	2	132	3	133	2	134	0.99	NC_016771	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BCG9842_RS26330	146	arsC_thio	133	2e-13	58.1	0	1	1	5.9e-17	2.8e-13	57.6	0	4	129	2	140	1	144	0.79	NC_011772	138	1.03759398496241
arsC_thio	bacteria.protein.fa	BCG9842_RS15505	134	arsC_thio	133	1.4e-72	249.5	0.3	1	1	3.5e-76	1.7e-72	249.3	0.3	2	132	3	133	2	134	0.99	NC_011772	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BCF_RS15315	134	arsC_thio	133	9.5e-74	253.3	0.3	1	1	2.4e-77	1.1e-73	253	0.3	2	131	3	132	2	134	0.98	NC_016779	129	0.969924812030075
arsC_thio	bacteria.protein.fa	BCF_RS10655	134	arsC_thio	133	3.2e-74	254.8	0.3	1	1	8e-78	3.9e-74	254.6	0.3	2	132	3	133	2	134	0.99	NC_016779	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BCERKBAB4_RS25665	146	arsC_thio	133	1.6e-11	51.9	0	1	1	4.4e-15	2.1e-11	51.5	0	4	98	2	98	1	143	0.78	NC_010184	96	0.721804511278195
arsC_thio	bacteria.protein.fa	BCERKBAB4_RS14785	134	arsC_thio	133	1.5e-74	255.8	0.4	1	1	3.8e-78	1.8e-74	255.6	0.4	2	132	3	133	2	134	0.99	NC_010184	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BCER98_RS08370	134	arsC_thio	133	1.8e-74	255.6	0.3	1	1	4.5e-78	2.2e-74	255.4	0.3	2	132	3	133	2	134	0.99	NC_009674	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BCEP18194_RS00205	164	arsC_thio	133	8.6e-16	65.7	0	1	1	2.1e-19	1e-15	65.5	0	6	124	5	137	1	143	0.82	NC_007509	132	0.992481203007519
arsC_thio	bacteria.protein.fa	BCEP1808_RS23425	165	arsC_thio	133	3.3e-16	67.1	0	1	1	8.3e-20	4e-16	66.8	0	4	125	4	139	1	144	0.82	NC_009255	135	1.01503759398496
arsC_thio	bacteria.protein.fa	BCENMC03_RS21250	164	arsC_thio	133	3e-14	60.7	0	1	1	7.4e-18	3.6e-14	60.5	0	6	124	5	137	1	143	0.81	NC_010515	132	0.992481203007519
arsC_thio	bacteria.protein.fa	BCEN2424_RS15970	164	arsC_thio	133	3.6e-14	60.5	0	1	1	8.9e-18	4.3e-14	60.2	0	6	111	5	124	1	142	0.8	NC_008543	119	0.894736842105263
arsC_thio	bacteria.protein.fa	BCELL_RS01485	137	arsC_thio	133	8.9e-69	237.2	0.1	1	1	2e-72	9.7e-69	237.1	0.1	1	130	1	136	1	137	0.99	NC_014829	135	1.01503759398496
arsC_thio	bacteria.protein.fa	BCE33L_RS26710	146	arsC_thio	133	1e-11	52.5	0	1	1	2.8e-15	1.4e-11	52.1	0	4	96	2	96	1	143	0.75	NC_006274	94	0.706766917293233
arsC_thio	bacteria.protein.fa	BCE33L_RS15600	134	arsC_thio	133	1.4e-73	252.7	0.2	1	1	3.6e-77	1.7e-73	252.5	0.2	2	132	3	133	2	134	0.99	NC_006274	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BCE_RS15400	134	arsC_thio	133	4.5e-74	254.3	0.2	1	1	1.1e-77	5.5e-74	254.1	0.2	2	132	3	133	2	134	0.99	NC_003909	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BCB4264_RS26790	146	arsC_thio	133	1.6e-13	58.3	0	1	1	4.5e-17	2.2e-13	57.9	0	4	128	2	139	1	144	0.78	NC_011725	137	1.03007518796992
arsC_thio	bacteria.protein.fa	BCB4264_RS15690	134	arsC_thio	133	7.9e-74	253.6	0.3	1	1	2e-77	9.6e-74	253.3	0.3	2	132	3	133	2	134	0.99	NC_011725	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BCAV_RS13420	143	arsC_thio	133	2.7e-24	93.2	0	1	1	6.8e-28	3.3e-24	93	0	6	128	8	128	3	132	0.93	NC_012669	120	0.902255639097744
arsC_thio	bacteria.protein.fa	BCAV_RS13415	337	arsC_thio	133	2.3e-11	51.4	0	1	1	8.5e-15	4.1e-11	50.6	0	6	128	208	328	204	332	0.9	NC_012669	120	0.902255639097744
arsC_thio	bacteria.protein.fa	BCAH820_RS15955	134	arsC_thio	133	1.4e-73	252.7	0.2	1	1	3.6e-77	1.7e-73	252.5	0.2	2	131	3	132	2	134	0.98	NC_011773	129	0.969924812030075
arsC_thio	bacteria.protein.fa	BCAH187_RS15660	134	arsC_thio	133	3e-74	254.9	0.2	1	1	7.4e-78	3.6e-74	254.7	0.2	2	132	3	133	2	134	0.99	NC_011658	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BCA_RS16620	134	arsC_thio	133	9.5e-74	253.3	0.3	1	1	2.4e-77	1.1e-73	253	0.3	2	131	3	132	2	134	0.98	NC_012472	129	0.969924812030075
arsC_thio	bacteria.protein.fa	BC5319	146	arsC_thio	133	1.6e-13	58.3	0	1	1	4.5e-17	2.2e-13	57.9	0	4	128	2	139	1	144	0.78	NC_004722	137	1.03007518796992
arsC_thio	bacteria.protein.fa	BC3152	134	arsC_thio	133	6.9e-74	253.7	0.2	1	1	1.7e-77	8.3e-74	253.5	0.2	2	132	3	133	2	134	0.99	NC_004722	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BC1002_RS25940	164	arsC_thio	133	1.1e-14	62.2	0	1	1	2.7e-18	1.3e-14	61.9	0	6	125	5	138	1	143	0.84	NC_014118	133	1
arsC_thio	bacteria.protein.fa	BC1001_RS04095	164	arsC_thio	133	7e-15	62.8	0	1	1	1.8e-18	8.6e-15	62.5	0	6	125	5	138	1	143	0.81	NC_015136	133	1
arsC_thio	bacteria.protein.fa	BBR47_RS16785	134	arsC_thio	133	1.6e-73	252.6	0.2	1	1	4e-77	1.9e-73	252.3	0.2	2	132	3	133	2	134	0.99	NC_012491	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BATR1942_RS00215	139	arsC_thio	133	1.8e-76	262.1	0.1	1	1	4.2e-80	2e-76	262	0.1	1	131	1	137	1	139	0.99	NC_014639	136	1.02255639097744
arsC_thio	bacteria.protein.fa	BAS2971	134	arsC_thio	133	6.8e-74	253.8	0.1	1	1	1.7e-77	8.2e-74	253.5	0.1	2	132	3	133	2	134	0.99	NC_005945	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BAMMC406_RS31610	164	arsC_thio	133	1.5e-14	61.7	0	1	1	3.6e-18	1.7e-14	61.5	0	6	119	5	132	1	143	0.79	NC_010557	127	0.954887218045113
arsC_thio	bacteria.protein.fa	BAMB_RS27905	164	arsC_thio	133	5.5e-15	63.1	0	1	1	1.3e-18	6.4e-15	62.9	0	6	119	5	132	1	143	0.8	NC_008392	127	0.954887218045113
arsC_thio	bacteria.protein.fa	BALI_RS19465	151	arsC_thio	133	3.1e-11	51	0	1	1	2.7e-14	1.3e-10	49	0	6	130	3	143	1	146	0.75	NC_021362	140	1.05263157894737
arsC_thio	bacteria.protein.fa	BALI_RS10620	139	arsC_thio	133	1.1e-75	259.5	0.1	1	1	2.6e-79	1.2e-75	259.4	0.1	1	132	1	138	1	139	0.99	NC_021362	137	1.03007518796992
arsC_thio	bacteria.protein.fa	BAA_RS16150	134	arsC_thio	133	6.8e-74	253.8	0.1	1	1	1.7e-77	8.2e-74	253.5	0.1	2	132	3	133	2	134	0.99	NC_012659	130	0.977443609022556
arsC_thio	bacteria.protein.fa	BA_3196	134	arsC_thio	133	6.8e-74	253.8	0.1	1	1	1.7e-77	8.2e-74	253.5	0.1	2	132	3	133	2	134	0.99	NC_003997	130	0.977443609022556
arsC_thio	bacteria.protein.fa	B446_RS11480	140	arsC_thio	133	3.6e-21	83.1	0	1	1	8.7e-25	4.2e-21	82.9	0	5	127	9	129	5	134	0.91	NC_021985	120	0.902255639097744
arsC_thio	bacteria.protein.fa	B2K_RS06620	140	arsC_thio	133	1.3e-54	191.3	0.1	1	1	3e-58	1.4e-54	191.2	0.1	1	132	1	139	1	140	0.96	NC_017672	138	1.03759398496241
arsC_thio	bacteria.protein.fa	B1NLA3E_RS09185	139	arsC_thio	133	1.7e-74	255.7	0.3	1	1	3.8e-78	1.9e-74	255.6	0.3	1	132	1	138	1	139	0.99	NC_021171	137	1.03007518796992
arsC_thio	bacteria.protein.fa	AZO_RS11875	137	arsC_thio	133	2.2e-21	83.8	0	1	1	5.5e-25	2.6e-21	83.6	0	4	125	5	127	2	133	0.94	NC_008702	122	0.917293233082707
arsC_thio	bacteria.protein.fa	AZL_RS14705	172	arsC_thio	133	4.7e-12	53.6	0	1	1	1.3e-15	6.5e-12	53.2	0	6	129	8	142	2	144	0.84	NC_013854	134	1.00751879699248
arsC_thio	bacteria.protein.fa	AXYL_RS23455	166	arsC_thio	133	3.8e-14	60.4	0	1	1	1.1e-17	5.2e-14	59.9	0	6	118	8	125	4	144	0.81	NC_014640	117	0.879699248120301
arsC_thio	bacteria.protein.fa	AXYL_RS05425	164	arsC_thio	133	5.3e-11	50.2	0	1	1	1.4e-14	6.6e-11	49.9	0	7	111	9	118	3	143	0.86	NC_014640	109	0.819548872180451
arsC_thio	bacteria.protein.fa	AXY_RS02515	133	arsC_thio	133	4.8e-24	92.4	0.1	1	1	1.1e-27	5.3e-24	92.3	0.1	3	131	4	130	1	132	0.88	NC_018704	126	0.947368421052632
arsC_thio	bacteria.protein.fa	AX25_RS26695	141	arsC_thio	133	4.5e-13	56.9	0	1	1	1.1e-16	5.3e-13	56.7	0	1	129	1	135	1	138	0.92	NZ_CP007172	134	1.00751879699248
arsC_thio	bacteria.protein.fa	AWO_RS02350	143	arsC_thio	133	5.2e-16	66.4	0	1	1	1.4e-19	7e-16	66	0	6	124	4	131	2	140	0.77	NC_016894	127	0.954887218045113
arsC_thio	bacteria.protein.fa	AVIN_RS11865	156	arsC_thio	133	3.1e-13	57.4	0	1	1	8e-17	3.9e-13	57.1	0	6	128	3	133	1	136	0.92	NC_012560	130	0.977443609022556
arsC_thio	bacteria.protein.fa	AVCA6_RS11840	156	arsC_thio	133	3.1e-13	57.4	0	1	1	8e-17	3.9e-13	57.1	0	6	128	3	133	1	136	0.92	NC_021150	130	0.977443609022556
arsC_thio	bacteria.protein.fa	AVCA_RS11835	156	arsC_thio	133	3.1e-13	57.4	0	1	1	8e-17	3.9e-13	57.1	0	6	128	3	133	1	136	0.92	NC_021149	130	0.977443609022556
arsC_thio	bacteria.protein.fa	ASPHE3_RS15275	140	arsC_thio	133	5e-22	85.9	0	1	1	1.3e-25	6.1e-22	85.6	0	3	128	8	131	6	135	0.92	NC_015145	123	0.924812030075188
arsC_thio	bacteria.protein.fa	ASPHE3_RS15260	139	arsC_thio	133	1.2e-16	68.4	0	1	1	3e-20	1.5e-16	68.2	0	6	129	9	133	3	137	0.9	NC_015145	124	0.932330827067669
arsC_thio	bacteria.protein.fa	ARTH_RS01120	148	arsC_thio	133	1.2e-15	65.3	0	1	1	2.9e-19	1.4e-15	65	0	6	129	18	142	12	146	0.9	NC_008541	124	0.932330827067669
arsC_thio	bacteria.protein.fa	ARTH_RS01105	140	arsC_thio	133	1.1e-21	84.7	0	1	1	3e-25	1.4e-21	84.4	0	3	128	8	131	6	135	0.92	NC_008541	123	0.924812030075188
arsC_thio	bacteria.protein.fa	ARNIT_RS03030	133	arsC_thio	133	2.4e-22	87	0	1	1	5.7e-26	2.7e-22	86.7	0	2	123	2	122	1	130	0.93	NC_014166	120	0.902255639097744
arsC_thio	bacteria.protein.fa	ANAEK_RS20190	151	arsC_thio	133	1.7e-24	93.9	0	1	1	4.6e-28	2.2e-24	93.5	0	5	126	19	144	16	148	0.95	NC_011145	125	0.93984962406015
arsC_thio	bacteria.protein.fa	ANAE109_RS22735	148	arsC_thio	133	1e-11	52.5	0	1	1	2.6e-15	1.3e-11	52.2	0	6	129	5	141	2	144	0.79	NC_009675	136	1.02255639097744
arsC_thio	bacteria.protein.fa	ANAE109_RS18700	149	arsC_thio	133	2e-25	96.9	0	1	1	5.7e-29	2.7e-25	96.5	0	6	127	20	145	17	148	0.95	NC_009675	125	0.93984962406015
arsC_thio	bacteria.protein.fa	AMIS_RS12435	133	arsC_thio	133	3.6e-27	102.5	0	1	1	9.5e-31	4.6e-27	102.2	0	3	128	5	128	3	132	0.93	NC_017093	123	0.924812030075188
arsC_thio	bacteria.protein.fa	AMES_RS16745	240	arsC_thio	133	5.5e-15	63.1	0	1	1	1.6e-18	7.6e-15	62.7	0	6	108	110	213	107	231	0.92	NC_018266	103	0.774436090225564
arsC_thio	bacteria.protein.fa	AMES_RS03900	135	arsC_thio	133	2.1e-18	74.2	0	1	1	5.1e-22	2.5e-18	74	0	4	128	4	126	1	130	0.91	NC_018266	122	0.917293233082707
arsC_thio	bacteria.protein.fa	AJS_RS15150	166	arsC_thio	133	4.1e-17	70	0	1	1	1.1e-20	5.2e-17	69.7	0	6	119	9	127	4	141	0.86	NC_008782	118	0.887218045112782
arsC_thio	bacteria.protein.fa	AJS_RS06440	164	arsC_thio	133	3.2e-11	50.9	0	1	1	8.2e-15	4e-11	50.6	0	7	113	9	120	3	143	0.86	NC_008782	111	0.834586466165414
arsC_thio	bacteria.protein.fa	AFR_RS08425	131	arsC_thio	133	3.7e-27	102.5	0	1	1	8.8e-31	4.2e-27	102.3	0	1	128	1	126	1	130	0.93	NC_022657	125	0.93984962406015
arsC_thio	bacteria.protein.fa	AFE_RS13140	163	arsC_thio	133	1.1e-12	55.6	0	1	1	2.9e-16	1.4e-12	55.3	0	4	111	4	112	1	137	0.83	NC_011761	108	0.81203007518797
arsC_thio	bacteria.protein.fa	ADEH_RS05235	299	arsC_thio	133	2.6e-22	86.8	0	1	1	8.3e-26	4e-22	86.2	0	6	126	22	145	19	151	0.93	NC_007760	123	0.924812030075188
arsC_thio	bacteria.protein.fa	ACPL_RS22450	136	arsC_thio	133	1.3e-28	107.2	0	1	1	3.2e-32	1.5e-28	107	0	3	128	5	128	3	132	0.92	NC_017803	123	0.924812030075188
arsC_thio	bacteria.protein.fa	ACP_RS16460	163	arsC_thio	133	8e-14	59.4	0	1	1	2.1e-17	1e-13	59	0	6	110	7	116	3	135	0.83	NC_012483	109	0.819548872180451
arsC_thio	bacteria.protein.fa	ACL_RS02455	131	arsC_thio	133	7.7e-24	91.8	0	1	1	1.8e-27	8.8e-24	91.6	0	4	127	2	121	1	127	0.91	NC_010163	119	0.894736842105263
arsC_thio	bacteria.protein.fa	ACIX8_RS23500	135	arsC_thio	133	2.8e-16	67.3	0	1	1	6.8e-20	3.3e-16	67.1	0	4	127	2	124	1	129	0.89	NC_016631	122	0.917293233082707
arsC_thio	bacteria.protein.fa	ACIPR4_RS13375	133	arsC_thio	133	2.6e-16	67.4	0	1	1	6.1e-20	2.9e-16	67.2	0	5	129	3	126	1	130	0.88	NC_014963	123	0.924812030075188
arsC_thio	bacteria.protein.fa	ACIFE_RS07350	161	arsC_thio	133	2e-14	61.3	0	1	1	4.9e-18	2.4e-14	61.1	0	4	125	4	132	1	138	0.82	NC_015942	128	0.962406015037594
arsC_thio	bacteria.protein.fa	ACID345_RS15250	150	arsC_thio	133	2.4e-33	122.5	0	1	1	6.2e-37	3e-33	122.2	0	5	130	15	146	11	148	0.96	NC_008009	131	0.984962406015038
arsC_thio	bacteria.protein.fa	ACID_RS22490	115	arsC_thio	133	1e-26	101.1	0	1	1	2.5e-30	1.2e-26	100.9	0	19	128	1	108	1	112	0.97	NC_008536	107	0.804511278195489
arsC_thio	bacteria.protein.fa	ACID_RS01465	150	arsC_thio	133	1.3e-16	68.4	0.1	1	1	3.9e-20	1.9e-16	67.8	0.1	3	129	6	129	4	133	0.88	NC_008536	123	0.924812030075188
arsC_thio	bacteria.protein.fa	ACIAD_RS00325	142	arsC_thio	133	3.2e-11	50.9	0.2	1	1	8.4e-15	4.1e-11	50.6	0.2	1	128	1	138	1	141	0.81	NC_005966	137	1.03007518796992
arsC_thio	bacteria.protein.fa	ACHL_RS01120	135	arsC_thio	133	2.6e-21	83.6	0	1	1	6.2e-25	3e-21	83.4	0	3	128	4	127	1	131	0.92	NC_011886	123	0.924812030075188
arsC_thio	bacteria.protein.fa	ABC_RS04435	139	arsC_thio	133	4.6e-74	254.3	0.1	1	1	1e-77	5e-74	254.2	0.1	1	132	1	138	1	139	0.99	NC_006582	137	1.03007518796992
arsC_thio	bacteria.protein.fa	AAUR_RS18115	140	arsC_thio	133	1.7e-21	84.2	0	1	1	4.4e-25	2.1e-21	83.9	0	3	127	8	130	6	135	0.92	NC_008711	122	0.917293233082707
arsC_thio	bacteria.protein.fa	A911_RS07640	140	arsC_thio	133	7.5e-16	65.9	0	1	1	1.8e-19	8.9e-16	65.7	0	6	127	3	125	1	131	0.84	NC_018709	122	0.917293233082707
arsC_thio	bacteria.protein.fa	A605_RS06310	136	arsC_thio	133	5e-13	56.8	0	1	1	1.2e-16	5.9e-13	56.5	0	6	127	7	131	2	135	0.91	NC_020302	124	0.932330827067669
arsC_thio	bacteria.protein.fa	A458_RS31990	137	arsC_thio	133	1.5e-15	65	0	1	1	3.7e-19	1.8e-15	64.7	0	3	129	4	131	2	135	0.94	NC_018028	127	0.954887218045113
arsC_thio	bacteria.protein.fa	A458_RS31980	156	arsC_thio	133	5e-14	60	0	1	1	1.2e-17	5.6e-14	59.8	0	6	109	3	108	1	131	0.91	NC_018028	105	0.789473684210526
arsC_thio	bacteria.protein.fa	A2CP1_RS05400	299	arsC_thio	133	9.5e-23	88.2	0	1	1	3.1e-26	1.5e-22	87.6	0	6	127	22	146	19	151	0.94	NC_011891	124	0.932330827067669
arsC_thio	bacteria.protein.fa	A284_RS14525	132	arsC_thio	133	1.6e-71	246.1	0.4	1	1	3.7e-75	1.8e-71	245.9	0.4	1	131	1	131	1	132	0.99	NC_020164	130	0.977443609022556
arsC_thio	bacteria.protein.fa	A16R_RS15635	134	arsC_thio	133	6.8e-74	253.8	0.1	1	1	1.7e-77	8.2e-74	253.5	0.1	2	132	3	133	2	134	0.99	NZ_CP001974	130	0.977443609022556
arsC_thio	bacteria.protein.fa	A16_RS15640	134	arsC_thio	133	6.8e-74	253.8	0.1	1	1	1.7e-77	8.2e-74	253.5	0.1	2	132	3	133	2	134	0.99	NZ_CP001970	130	0.977443609022556
arsC_thio	archaea.protein.fa	TK_RS04165	154	arsC_thio	133	2.8e-23	84.6	0	1	1	6e-27	3.3e-23	84.4	0	1	128	1	127	1	132	0.92	NC_006624	126	0.947368421052632
arsC_thio	archaea.protein.fa	MPSY_RS01745	153	arsC_thio	133	1.2e-23	85.8	0	1	1	2.6e-27	1.4e-23	85.5	0	4	131	8	144	4	146	0.84	NC_018876	136	1.02255639097744
arsC_thio	archaea.protein.fa	MPSY_RS01095	157	arsC_thio	133	2e-30	107.7	1.5	1	1	3.1e-33	1.7e-29	104.7	1.5	2	125	8	151	7	157	0.83	NC_018876	143	1.07518796992481
arsC_thio	archaea.protein.fa	MPET_RS04505	135	arsC_thio	133	3.1e-33	116.8	0	1	1	6.7e-37	3.6e-33	116.6	0	3	126	2	131	1	134	0.96	NC_014507	129	0.969924812030075
arsC_thio	archaea.protein.fa	MPAL_RS12850	137	arsC_thio	133	6.6e-31	109.3	0	1	1	1.4e-34	7.7e-31	109.1	0	3	126	2	131	1	135	0.96	NC_011832	129	0.969924812030075
